DTXSID3044910,"Hex-3-yne-2,5-diol",,,,,,,,,,,,
DTXSID3044914,"3,5-Dichlorosalicylic acid",,,,,,,,,,,,
DTXSID3044916,Bis(methacryloyloxyethyl) hydrogen phosphate,,,,,,,,,,,,
DTXSID3044918,"1,3,5-Tribromo-2-(prop-2-en-1-yloxy)benzene",,,,,,,,,,,,
DTXSID3044960,"1,3-Propanediol, bis(4-aminobenzoate)",,,,,,,,,,,,
DTXSID3044962,"3,3'-Sulphonyldianiline",,,,,,,,,,,,
DTXSID3044966,"N-(4-Methylpentan-2-yl)-N-phenylbenzene-1,4-diamine",,,,,,,,,,,,
DTXSID3045140,"N-Cyclohexyl-4-((1,2-dihydro-2-oxo-6-quinolyl)oxy)-N-methylbutyramide",,,,,,,,,,,,
DTXSID3045144,Dequalinium dichloride,,,,,,,,,,,,
DTXSID3045190,Quipazine maleate,,,,,,,,,,,,
DTXSID3045192,6-(Trifluoromethoxy)-2-Benzothiazolamine,,,,,,,,,,,,
DTXSID3045194,Rilmenidine,,,,,,,,,,,,
DTXSID3045196,Ranolazine,,,,,,,,,,,,
DTXSID3045198,Spiroxatrine,,,,,,,,,,,,
DTXSID3045221,Brimonidine,,,,,,,,,,,,
DTXSID3045223,Xylometazoline hydrochloride,,,,,,,,,,,,
DTXSID3045225,Clodronic acid disodium salt,,,,,,,,,,,,
DTXSID3045227,Loxapine succinate,,,,,,,,,,,,
DTXSID3045229,Pempidine d-tartaric acid,,,,,,,,,,,,
DTXSID3045271,Dibucaine,,,,,,,,,,,,
DTXSID3045300,Butacaine,,,,,,,,,,,,
DTXSID3045304,Dexpropranolol,,,,,,,,,,,,
DTXSID3045306,Isoflupredone acetate,,,,,,,,,,,,
DTXSID3045350,Tranexamic acid,,,,,,,,,,,,
DTXSID3045352,Colistin sulfate,,,,,,,,,,,,
DTXSID3045354,Vancomycin hydrochloride,,,,,,,,,,,,
DTXSID3045356,Oxybutynin hydrochloride,,,,,,,,,,,,
DTXSID3046407,Ambazone,,,,,,,,,,,,
DTXSID3046409,Eprobemide,,,,,,,,,,,,
DTXSID3046451,Capecitabine,,,,,,,,,,,,
DTXSID3046453,Rimonabant,,,,,,,,,,,,
DTXSID3046455,Telithromycin,,,,,,,,,,,,
DTXSID3046457,Etoricoxib,,,,,,,,,,,,
DTXSID3046459,Cetraxate hydrochloride,,,,,,,,,,,,
DTXSID3046530,L-Alloisoleucine,,,,,,,,,,,,
DTXSID3046532,p-Phenylene bis(isothiocyanate),,,,,,,,,,,,
DTXSID3046534,N-Acetyl-L-glutamic acid,,,,,,,,,,,,
DTXSID3046536,L-Thioproline,,,,,,,,,,,,
DTXSID3046538,(-)-Camphene,,,,,,,,,,,,
DTXSID3046580,Padimate,,,,,,,,,,,,
DTXSID3046584,Carsalam,,,,,,,,,,,,
DTXSID3046586,"1,3,5-Trihydroxybenzene dihydrate",,,,,,,,,,,,
DTXSID3046588,Bismuth subgallate,,,,,,,,,,,,
DTXSID3046613,Perflenapent,,,,,,,,,,,,
DTXSID3046615,Bevonium metilsulfate,,,,,,,,,,,,
DTXSID3046617,Epoprostenol sodium,,,,,,,,,,,,
DTXSID3046619,Tioconazole,,,,,,,,,,,,
DTXSID3046663,Lumefantrine,,,,,,,,,,,,
DTXSID3046665,Lercanidipine hydrochloride,,,,,,,,,,,,
DTXSID3046740,Talniflumate,,,,,,,,,,,,
DTXSID3046742,Carboplatin,,,,,,,,,,,,
DTXSID3046744,Bucindolol,,,,,,,,,,,,
DTXSID3046748,Loxoribine,,,,,,,,,,,,
DTXSID3046790,Propyl salicylate,,,,,,,,,,,,
DTXSID3046792,Cinacalcet hydrochloride,,,,,,,,,,,,
DTXSID3046796,Olsalazine sodium,,,,,,,,,,,,
DTXSID3046798,Mabuterol hydrochloride,,,,,,,,,,,,
DTXSID3046821,dl-Coniine,,,,,,,,,,,,
DTXSID3046823,Clobetasone butyrate,,,,,,,,,,,,
DTXSID3046825,Pyridoxamine 5′-phosphate,,,,,,,,,,,,
DTXSID3046827,Dolasetron mesylate,,,,,,,,,,,,
DTXSID3046829,Hydroxyethyl starch,,,,,,,,,,,,
DTXSID3046871,Santonic acid,,,,,,,,,,,,
DTXSID3046875,3-Anilinopropan-1-ol,,,,,,,,,,,,
DTXSID3046879,Oxabolone cipioncate,,,,,,,,,,,,
DTXSID3046902,Mersalyl acid,,,,,,,,,,,,
DTXSID3046904,3beta-(2-Diethylaminoethoxy)androst-5-en-17-one hydrochloride,,,,,,,,,,,,
DTXSID3046906,Diethylstilbestrol diphosphate,,,,,,,,,,,,
DTXSID3046908,"3,3',5'-Triiodo-L-thyronine",,,,,,,,,,,,
DTXSID3047001,Phenylacetaldehyde dimethyl acetal,,,,,,,,,,,,
DTXSID3047003,Potassium perchlorate,,,,,,,,,,,,
DTXSID3047051,Ocimene-Limonene mixture,,,,,,,,,,,,
DTXSID3047053,(R)-alpha-Phellandrene,,,,,,,,,,,,
DTXSID3047055,"2,6,10,10-Tetramethyl-1-oxaspiro[4.5]dec-6-ene",,,,,,,,,,,,
DTXSID3047057,Ethyl isovalerate,,,,,,,,,,,,
DTXSID3047059,Butyrophenone,,,,,,,,,,,,
DTXSID3047130,Benzyl (2E)-2-methylbut-2-enoate,,,,,,,,,,,,
DTXSID3047132,3-(Methylthio)propyl isothiocyanate,,,,,,,,,,,,
DTXSID3047134,2-Octen-4-one,,,,,,,,,,,,
DTXSID3047136,Bromopentafluorobenzene,,,,,,,,,,,,
DTXSID3047138,tert-Butylbenzene,,,,,,,,,,,,
DTXSID3047180,Triisodecyl trimellitate,,,,,,,,,,,,
DTXSID3047182,Propylene glycol dipelargonate,,,,,,,,,,,,
DTXSID3047184,"2,3,5-Trimethylphenol",,,,,,,,,,,,
DTXSID3047186,Isobutyl salicylate,,,,,,,,,,,,
DTXSID3047188,2-Cyclohexylethyl acetate,,,,,,,,,,,,
DTXSID3047261,"(2S,3S)-3-Methyl-2-(3-oxo-1,2-benzothiazol-2(3H)-yl)pentanoic acid",,,,,,,,,,,,
DTXSID3047263,PharmaGSID_47263,,,,,,,,,,,,
DTXSID3047265,CP-471358,,,,,,,,,,,,
DTXSID3047267,CP-642931,,,,,,,,,,,,
DTXSID3047342,SR125047,,,,,,,,,,,,
DTXSID3047344,Cariporide mesylate,,,,,,,,,,,,
DTXSID3047346,SSR162369,,,,,,,,,,,,
DTXSID3047348,SSR504734,,,,,,,,,,,,
DTXSID3047394,Grinstad Soft-N-Safe,,,,,,,,,,,,
DTXSID3047423,2-Acetoxy-5-nitrobenzyl chloride,,,,,,,,,,,,
DTXSID3047425,4-Butylphenol,,,,,,,,,,,,
DTXSID3047427,"2,4-DB-isooctyl ester",,,,,,,,,,,,
DTXSID3047429,Dexamethasone sodium phosphate,,,,,,,,,,,,
DTXSID3047471,2-Methyl-3-buten-2-ol,,,,,,,,,,,,
DTXSID3047473,Polymethylene polyphenyl polyisocyanate,,,,,,,,,,,,
DTXSID3047477,dl-Norgestrel,,,,,,,,,,,,
DTXSID3047504,Timolol maleate salt,,,,,,,,,,,,
DTXSID3047508,Salicylic acid p-tolyl ester,,,,,,,,,,,,
DTXSID3047552,Hexyl hexanoate,,,,,,,,,,,,
DTXSID3047554,(3Z)-Hex-3-en-1-yl benzoate,,,,,,,,,,,,
DTXSID3047556,"3,7-Dimethyloct-6-en-1-yl 2-methylbut-2-enoate",,,,,,,,,,,,
DTXSID3047558,2-(Perfluorohexyl)ethyl methacrylate,,,,,,,,,,,,
DTXSID3047631,"(2E,4E)-Hexa-2,4-dien-1-ol",,,,,,,,,,,,
DTXSID3047633,Ethyl oleate,,,,,,,,,,,,
DTXSID3047637,Methyl (2E)-2-nonenoate,,,,,,,,,,,,
DTXSID3047639,Methyl 2-nonynoate,,,,,,,,,,,,
DTXSID3047681,"3,4-Hexanedione",,,,,,,,,,,,
DTXSID3047683,"2,5-Dimethyl-1,4-dithiane-2,5-diol",,,,,,,,,,,,
DTXSID3047687,Calcium L-ascorbate dihydrate,,,,,,,,,,,,
DTXSID3047712,Cornmint oil,,,,,,,,,,,,
DTXSID3047716,"3-Methyl-1,2-cyclopentanedione",,,,,,,,,,,,
DTXSID3047760,Tetrahydrothiophene,,,,,,,,,,,,
DTXSID3047766,"1,2,3-Trichloropropene",,,,,,,,,,,,
DTXSID3047843,Diphenoxylate hydrochloride,,,,,,,,,,,,
DTXSID3047845,D-Amphetamine-d3 hemisulfate,,,,,,,,,,,,
DTXSID3047847,Nalorphine hydrochloride,,,,,,,,,,,,
DTXSID3047849,"2'-Deoxy-2',2'-difluorocytidine monohydrochloride",,,,,,,,,,,,
DTXSID3047891,Bisphenol E,,,,,,,,,,,,
DTXSID3047893,"4,4'-Octahydro-1H-4,7-methanoindene-5,5-diyldiphenol",,,,,,,,,,,,
DTXSID3047895,Menthyl anthranilate,,,,,,,,,,,,
DTXSID3047897,D-Tagatose,,,,,,,,,,,,
DTXSID3047899,Triisobutylmethylphosphonium tosylate,,,,,,,,,,,,
DTXSID3047920,Butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,,,,,,,,,,
DTXSID3047922,Choline bis(trifluoromethylsulfonyl)imde,,,,,,,,,,,,
DTXSID3047924,Methylammonium nitrate,,,,,,,,,,,,
DTXSID3047926,Methyltrioctylammonium bis(trifluoromethylsulfonyl)imide,,,,,,,,,,,,
DTXSID3047928,1-Allyl-3-methylimidazolium chloride,,,,,,,,,,,,
DTXSID3047970,"1,3-Dimethylimidazolium dimethyl phosphate",,,,,,,,,,,,
DTXSID3047972,Trehalose dihydrate,,,,,,,,,,,,
DTXSID3047974,"2,3',4,4'-Tetrahydroxybenzophenone",,,,,,,,,,,,
DTXSID3048310,Carbazochrome,,,,,,,,,,,,
DTXSID3048449,Naphazoline,,,,,,,,,,,,
DTXSID3048520,Piragliatin,,,,,,,,,,,,
DTXSID3048522,HMR1171 trifluoroacetate (1:1),,,,,,,,,,,,
DTXSID3048574,Sulfonmethane,,,,,,,,,,,,
DTXSID3048576,Alacepril,,,,,,,,,,,,
DTXSID3048578,Pralatrexate,,,,,,,,,,,,
DTXSID3048601,Fosfluconazole,,,,,,,,,,,,
DTXSID3048603,Hydrocortisone buteprate,,,,,,,,,,,,
DTXSID3048605,Landiolol hydrochloride,,,,,,,,,,,,
DTXSID3048607,Luliconazole,,,,,,,,,,,,
DTXSID3048609,Micronomicin sulfate,,,,,,,,,,,,
DTXSID3048653,Dronedarone,,,,,,,,,,,,
DTXSID3048655,Flutropium bromide,,,,,,,,,,,,
DTXSID3048657,Bazedoxifene acetate,,,,,,,,,,,,
DTXSID3048659,Lorcaserin,,,,,,,,,,,,
DTXSID3048730,Beclazone,,,,,,,,,,,,
DTXSID3048732,Acitazanolast,,,,,,,,,,,,
DTXSID3048734,Clindamycin palmitate hydrochloride,,,,,,,,,,,,
DTXSID3048736,Efloxate,,,,,,,,,,,,
DTXSID3048738,"1,1'-Tetramethylenediguanidine sulfate",,,,,,,,,,,,
DTXSID3048780,Tolvaptan,,,,,,,,,,,,
DTXSID3048782,Biliscopin,,,,,,,,,,,,
DTXSID3048784,"Diethyl 2,2'-(hexane-1,6-diylbis{6'-[(2,3,4,6-tetra-O-acetyl-a-D-mannopyranosyl)oxy]biphenyl-3',3-diyl})diacetate",,,,,,,,,,,,
DTXSID3048786,"N-[(3R)-1-(2-Fluorophenyl)-4-oxo-3,4,6,7-tetrahydro[1,4]diazepino[6,7,1-hi]indol-3-yl]-1H-indole-2-carboxamide",,,,,,,,,,,,
DTXSID3048788,Betiatide,,,,,,,,,,,,
DTXSID3048811,Monatepil,,,,,,,,,,,,
DTXSID3048813,Toborinone,,,,,,,,,,,,
DTXSID3048815,Penflutizide,,,,,,,,,,,,
DTXSID3048817,Doranidazole,,,,,,,,,,,,
DTXSID3048819,Acreozast,,,,,,,,,,,,
DTXSID3048861,Lactobionic acid,,,,,,,,,,,,
DTXSID3048863,Altrenogest,,,,,,,,,,,,
DTXSID3048865,dl-Methamphetamine hydrochloride,,,,,,,,,,,,
DTXSID3048867,(R)-(+)-Cathinone hydrochloride,,,,,,,,,,,,
DTXSID3048869,Fenethylline hydrochloride,,,,,,,,,,,,
DTXSID3048940,Sodium Oxybate,,,,,,,,,,,,
DTXSID3048942,3beta-Acetoxy-5-pregnene-20-one,,,,,,,,,,,,
DTXSID3048944,Selumetinib,,,,,,,,,,,,
DTXSID3048946,Perifosine,,,,,,,,,,,,
DTXSID3048948,MK-2206,,,,,,,,,,,,
DTXSID3048990,Cholin acetate,,,,,,,,,,,,
DTXSID3048992,Pentagastrin,,,,,,,,,,,,
DTXSID3048996,Cannabinol,,,,,,,,,,,,
DTXSID3048998,"5,7-Dichloro-8-hydroxy-2-methylquinoline",,,,,,,,,,,,
DTXSID3049041,SDZ 21009,,,,,,,,,,,,
DTXSID3049043,Abiraterone acetate,,,,,,,,,,,,
DTXSID3049045,Aliskiren hydrochloride,,,,,,,,,,,,
DTXSID3049047,Aprepitant,,,,,,,,,,,,
DTXSID3049049,Axitinib,,,,,,,,,,,,
DTXSID3049201,Lithium sulfate,,,,,,,,,,,,
DTXSID3049203,1-Bromopentane,,,,,,,,,,,,
DTXSID3049205,1-Butyl-4-methylpyridinium chloride,,,,,,,,,,,,
DTXSID3049207,1-Methyl-3-propylimidazolium iodide,,,,,,,,,,,,
DTXSID3049209,9-Cyanoanthracene,,,,,,,,,,,,
DTXSID3049251,1-Methyl-3-propylimidazolium tetrafluoroborate,,,,,,,,,,,,
DTXSID3049253,1-Dodecyl-3-methylimidazolium tetrafluoroborate,,,,,,,,,,,,
DTXSID3049255,1-Chlorononane,,,,,,,,,,,,
DTXSID3049257,1-Butyl-3-methylpyridinium iodide,,,,,,,,,,,,
DTXSID3049259,1-Butyl-3-methylpyridinium bromide,,,,,,,,,,,,
DTXSID3049330,Ethyl 2-chloroacetoacetate,,,,,,,,,,,,
DTXSID3049332,1-Methyl-3-octylimidazolium bromide,,,,,,,,,,,,
DTXSID3049334,"Propanoic acid,2-hydroxy-,propylester",,,,,,,,,,,,
DTXSID3049336,1-O-Methylglycerol,,,,,,,,,,,,
DTXSID3049338,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,,,,,,,,,,,,
DTXSID3049380,2-Ethylbutyraldehyde,,,,,,,,,,,,
DTXSID3049382,Triethylgermanium chloride,,,,,,,,,,,,
DTXSID3049384,1-Butyl-1-methylpiperidinium trifluoromethanesulfonate,,,,,,,,,,,,
DTXSID3049386,1-Methyl-1-propylpiperidinium hexafluorophosphate,,,,,,,,,,,,
DTXSID3049388,1-Butyl-2-methylpyridinium trifluoromethanesulfonate,,,,,,,,,,,,
DTXSID3049411,Ethylene sulfide,,,,,,,,,,,,
DTXSID3049413,alpha-Furil,,,,,,,,,,,,
DTXSID3049415,Epinephrine bitartrate,,,,,,,,,,,,
DTXSID3049417,Maleimide,,,,,,,,,,,,
DTXSID3049419,Atropine sulfate anhydrous (2:1) salt,,,,,,,,,,,,
DTXSID3049461,NTP Mix73 CT1 62-GP,,,,,,,,,,,,
DTXSID3049463,NTP Mix75 CT1 62-GP,,,,,,,,,,,,
DTXSID3049465,NTP Mix77 CT1 62-GP,,,,,,,,,,,,
DTXSID3049467,NTP Mix79 CT1 62-GP,,,,,,,,,,,,
DTXSID3049469,NTP Mix81 CT1 62-GP,,,,,,,,,,,,
DTXSID3049540,NTP Mix85 ER AR1 18-EQP,,,,,,,,,,,,
DTXSID3049542,NTP Mix87 ER AR1 18-EQP,,,,,,,,,,,,
DTXSID3049544,NTP Mix89 ER AR1 18-GP,,,,,,,,,,,,
DTXSID3049546,NTP Mix91 ER AR1 18-GP,,,,,,,,,,,,
DTXSID3049548,NTP Mix93 ER AR1 18-GP,,,,,,,,,,,,
DTXSID3051381,Di-p-methylbenzylidenesorbitol,,,,,,,,,,,,
DTXSID3051628,"2,2,4,6,6-Pentamethylhept-3-ene",,,,,,,,,,,,
DTXSID3051707,Iron(III) acetylacetonate,,,,,,,,,,,,
DTXSID3051834,2-(4-tert-Butylphenoxy)cyclohexanol,,,,,,,,,,,,
DTXSID3051836,3-Mercapto-1-propanol,,,,,,,,,,,,
DTXSID3052010,"1,1,3,3-Tetramethyldisiloxane",,,,,,,,,,,,
DTXSID3052060,Methyl 3-methoxypropionate,,,,,,,,,,,,
DTXSID3052228,(-)Bornyl acetate,,,,,,,,,,,,
DTXSID3052278,2-Chlorobenzamide,,,,,,,,,,,,
DTXSID3052301,2-Methylpent-2-enal,,,,,,,,,,,,
DTXSID3052307,"1,3,5-Tribromobenzene",,,,,,,,,,,,
DTXSID3052309,3-Chloropyridine,,,,,,,,,,,,
DTXSID3052488,Ethyl 2-methylbutyrate,,,,,,,,,,,,
DTXSID3052511,Trityl chloride,,,,,,,,,,,,
DTXSID3052567,Bis(2-chloroethyl)amine hydrochloride,,,,,,,,,,,,
DTXSID3052648,1-Methylpyrrole,,,,,,,,,,,,
DTXSID3052696,Monoethyl phthalate,,,,,,,,,,,,
DTXSID3052725,Furathiocarb,,,,,,,,,,,,
DTXSID3052729,Monocyclohexyl phthalate,,,,,,,,,,,,
DTXSID3057640,Octotiamine,,,,,,,,,,,,
DTXSID3057642,Agomelatine,,,,,,,,,,,,
DTXSID3057644,Darglitazone,,,,,,,,,,,,
DTXSID3057646,"(4S,6s)-5,6-dihydro-6-methyl-4h-thieno[2,3-b]thiopyran-4-ol 7,7-dioxide",,,,,,,,,,,,
DTXSID3057648,Tobicillin,,,,,,,,,,,,
DTXSID3057690,Dexamethasone isonicotinate,,,,,,,,,,,,
DTXSID3057692,2-Acetylbenzo[b]thiophene,,,,,,,,,,,,
DTXSID3057694,"4-Amino-2-chloro-6,7-dimethoxyquinazoline",,,,,,,,,,,,
DTXSID3057696,4-Hydroxyindole,,,,,,,,,,,,
DTXSID3057698,1-Ethylpyrrolidin-2-ylmethylamine,,,,,,,,,,,,
DTXSID3057721,6-Methoxy-2-naphthalaldehyde,,,,,,,,,,,,
DTXSID3057723,Rivaroxaban,,,,,,,,,,,,
DTXSID3057725,Cyclobutanecarboxylic acid,,,,,,,,,,,,
DTXSID3057727,dl-Furfenorex,,,,,,,,,,,,
DTXSID3057729,4-Chloro-4'-fluorobutyrophenone,,,,,,,,,,,,
DTXSID3057771,Ethyl biscoumacetate,,,,,,,,,,,,
DTXSID3057773,Arprinocid,,,,,,,,,,,,
DTXSID3057775,Cintriamide,,,,,,,,,,,,
DTXSID3057777,1-(4-Fluorophenyl)-4-oxocyclohexanecarbonitrile,,,,,,,,,,,,
DTXSID3057779,"2,3-Epoxypropyl 4-(2-methoxyethyl)phenyl ether",,,,,,,,,,,,
DTXSID3057800,Propacetamol,,,,,,,,,,,,
DTXSID3057802,Daniquidone,,,,,,,,,,,,
DTXSID3057804,4-(4-Acetylpiperazin-4-yl)phenol,,,,,,,,,,,,
DTXSID3057806,Enciprazine,,,,,,,,,,,,
DTXSID3057808,4-Methyl-1-piperazinamine,,,,,,,,,,,,
DTXSID3057850,Imidaprilat,,,,,,,,,,,,
DTXSID3057852,Nandrolone cyclohexylpropionate,,,,,,,,,,,,
DTXSID3057854,2-Chlorophenothiazine,,,,,,,,,,,,
DTXSID3057856,"1,1-Dimethoxy-2-(2-methoxyethoxy)ethane",,,,,,,,,,,,
DTXSID3057858,Epsiprantel,,,,,,,,,,,,
DTXSID30858874,EPAMED_Water_Set2-8,,,,,,,,,,,,
DTXSID30858879,EPAMED_Water_Set2-13,,,,,,,,,,,,
DTXSID30858894,EPAMED_Water_Set2-28,,,,,,,,,,,,
DTXSID30858899,EPAMED_Water_Set2-33,,,,,,,,,,,,
DTXSID30858910,EPAMED_Water_Set2-44,,,,,,,,,,,,
DTXSID30858915,EPAMED_Water_Set2-49,,,,,,,,,,,,
DTXSID30865801,Tetrahydrocurcumin,,,,,,,,,,,,
DTXSID30872712,EPAMED_Water_Set3-7,,,,,,,,,,,,
DTXSID30872717,EPAMED_Water_Set3-12,,,,,,,,,,,,
DTXSID30872732,EPAMED_Water_Set3-27,,,,,,,,,,,,
DTXSID30872737,EPAMED_Water_Set3-32,,,,,,,,,,,,
DTXSID30872752,EPAMED_Water_Set3-47,,,,,,,,,,,,
DTXSID30872757,EPAMED_Water_Set3-52,,,,,,,,,,,,
DTXSID30892112,MCF7_HTTr_Water_Sample_4,,,,,,,,,,,,
DTXSID30892117,MCF7_HTTr_Water_Sample_9,,,,,,,,,,,,
DTXSID30903833,EPAMED_Water_Set4-9,,,,,,,,,,,,
DTXSID30903838,EPAMED_Water_Set4-14,,,,,,,,,,,,
DTXSID30903853,EPAMED_Water_Set4-29,,,,,,,,,,,,
DTXSID30903858,EPAMED_Water_Set4-44,,,,,,,,,,,,
DTXSID30903873,EPAMED_Water_Set5-14,,,,,,,,,,,,
DTXSID30903878,EPAMED_Water_Set5-19,,,,,,,,,,,,
DTXSID30903893,EPAMED_Water_Set5-34,,,,,,,,,,,,
DTXSID401020544,Glufosinate-P,,,,,,,,,,,,
DTXSID40110051,Fluvastatin sodium hydrate,,,,,,,,,,,,
DTXSID40145904,6-Hydroxy-2-oxopyridinium chloride,,,,,,,,,,,,
DTXSID40178252,"1-Methyl-1,3-dihydro-2H-benzimidazole-2-thione",,,,,,,,,,,,
DTXSID40196931,Ethylene dimethanesulfonate,,,,,,,,,,,,
DTXSID4020032,Adipamide,,,,,,,,,,,,
DTXSID4020038,Alclofenac,,,,,,,,,,,,
DTXSID4020086,Anethole,,,,,,,,,,,,
DTXSID4020088,Chloralose,,,,,,,,,,,,
DTXSID4020113,Atropine,,,,,,,,,,,,
DTXSID4020115,Auranofin,,,,,,,,,,,,
DTXSID4020117,6-Azacytidine,,,,,,,,,,,,
DTXSID4020119,Azathioprine,,,,,,,,,,,,
DTXSID4020161,Biphenyl,,,,,,,,,,,,
DTXSID4020167,bis(2-Chloro-1-methylethyl) ether,,,,,,,,,,,,
DTXSID4020240,Caprolactam,,,,,,,,,,,,
DTXSID4020242,Captafol,,,,,,,,,,,,
DTXSID4020244,Semicarbazide hydrochloride,,,,,,,,,,,,
DTXSID4020246,Carbarsone,,,,,,,,,,,,
DTXSID4020248,Carbazole,,,,,,,,,,,,
DTXSID4020290,"[4-Chloro-6-(2,3-xylidino)-2-pyrimidinylthio]acetic acid",,,,,,,,,,,,
DTXSID4020292,2-Chloroacetaldehyde,,,,,,,,,,,,
DTXSID4020294,4'-(Chloroacetyl)acetanilide,,,,,,,,,,,,
DTXSID4020296,4-Chloroaniline hydrochloride,,,,,,,,,,,,
DTXSID4020298,Chlorobenzene,,,,,,,,,,,,
DTXSID4020321,Chlorpheniramine maleate,,,,,,,,,,,,
DTXSID4020325,"2-Hydroxy-N,N,N-trimethylethan-1-aminium chloride",,,,,,,,,,,,
DTXSID4020327,Chromium triacetate,,,,,,,,,,,,
DTXSID4020329,Cimetidine,,,,,,,,,,,,
DTXSID4020371,Dapsone,,,,,,,,,,,,
DTXSID4020373,"p,p'-DDD",,,,,,,,,,,,
DTXSID4020375,DDT,,,,,,,,,,,,
DTXSID4020379,Dehydroepiandrosterone,,,,,,,,,,,,
DTXSID4020400,"4,4'-Diaminobenzanilide",,,,,,,,,,,,
DTXSID4020402,"2,4-Diaminotoluene",,,,,,,,,,,,
DTXSID4020406,Diazepam,,,,,,,,,,,,
DTXSID4020450,Dicofol,,,,,,,,,,,,
DTXSID4020452,Dicyclopentadiene dioxide,,,,,,,,,,,,
DTXSID4020458,Chlorpyrifos,,,,,,,,,,,,
DTXSID4020533,"1,4-Dioxane",,,,,,,,,,,,
DTXSID4020535,Bis(1-piperidinylthioxomethyl)hexasulfide,,,,,,,,,,,,
DTXSID4020537,Diphenhydramine hydrochloride,,,,,,,,,,,,
DTXSID4020539,Diphenylacetonitrile,,,,,,,,,,,,
DTXSID4020581,2-Ethoxybenzamide,,,,,,,,,,,,
DTXSID4020583,Ethyl acrylate,,,,,,,,,,,,
DTXSID4020587,Ethyl bromoacetate,,,,,,,,,,,,
DTXSID4020589,"p,p'-Ethyl-DDD",,,,,,,,,,,,
DTXSID4020612,Ethylphenylacetylurea,,,,,,,,,,,,
DTXSID4020614,Ethynodiol diacetate,,,,,,,,,,,,
DTXSID4020616,"1,8-Cineol",,,,,,,,,,,,
DTXSID4020618,"4-(5,6,7,8-Tetrahydroimidazo(1,5-a)pyridin-5-yl)benzonitrile monohydrochloride",,,,,,,,,,,,
DTXSID4020664,"3-Chloro-1,2-propanediol",,,,,,,,,,,,
DTXSID4020666,Glycidol,,,,,,,,,,,,
DTXSID4020668,Glycol sulfite,,,,,,,,,,,,
DTXSID4020743,Iodoform,,,,,,,,,,,,
DTXSID4020745,"2-Amino-3-methyl-3H-imidazo[4,5-f]quinoline",,,,,,,,,,,,
DTXSID4020749,Isobutylparaben,,,,,,,,,,,,
DTXSID4020791,Malathion,,,,,,,,,,,,
DTXSID4020820,Methimazole,,,,,,,,,,,,
DTXSID4020822,Methotrexate,,,,,,,,,,,,
DTXSID4020826,3-Methoxycatechol,,,,,,,,,,,,
DTXSID4020828,4-Methoxyphenol,,,,,,,,,,,,
DTXSID4020870,"2,2'-Methylenebis(4-methyl-6-tert-butylphenol)",,,,,,,,,,,,
DTXSID4020876,Methylhydroquinone,,,,,,,,,,,,
DTXSID4020878,2-Methylnaphthalene,,,,,,,,,,,,
DTXSID4020901,Chloroacetic acid,,,,,,,,,,,,
DTXSID4020957,"2-Nitro-1,4-phenylenediamine",,,,,,,,,,,,
DTXSID4020959,C.I. Azoic Diazo Component 12,,,,,,,,,,,,
DTXSID4021002,N-Methyl-4-nitro-N-nitrosobenzenamine,,,,,,,,,,,,
DTXSID4021006,N-Nitroso-N-methylurea,,,,,,,,,,,,
DTXSID4021056,N-Nitrosomorpholine,,,,,,,,,,,,
DTXSID4021131,N-Phenyl-2-naphthylamine,,,,,,,,,,,,
DTXSID4021133,Isbogrel,,,,,,,,,,,,
DTXSID4021135,C.I. Solvent Yellow 14,,,,,,,,,,,,
DTXSID4021137,"1,3-Benzenediamine",,,,,,,,,,,,
DTXSID4021139,"1,3-Benzenediamine dihydrochloride",,,,,,,,,,,,
DTXSID4021181,Prazepam,,,,,,,,,,,,
DTXSID4021185,Prednisone,,,,,,,,,,,,
DTXSID4021189,Procarbazine,,,,,,,,,,,,
DTXSID4021212,"3,4-Dihydroxybenzoic acid",,,,,,,,,,,,
DTXSID4021214,Purpurin,,,,,,,,,,,,
DTXSID4021216,Pyrilamine maleate,,,,,,,,,,,,
DTXSID4021218,Quercetin,,,,,,,,,,,,
DTXSID4021260,"24R,25-Dihydroxyvitamin D3",,,,,,,,,,,,
DTXSID4021264,Selenium dioxide,,,,,,,,,,,,
DTXSID4021268,Simazine,,,,,,,,,,,,
DTXSID4021341,"4,4'-Thiobis(6-tert-butyl-m-cresol)",,,,,,,,,,,,
DTXSID4021343,Sodium thiocyanate,,,,,,,,,,,,
DTXSID4021347,Thiouracil,,,,,,,,,,,,
DTXSID4021391,Tris(methylphenyl) phosphate,,,,,,,,,,,,
DTXSID4021393,Triethylene glycol,,,,,,,,,,,,
DTXSID4021395,Trifluralin,,,,,,,,,,,,
DTXSID4021397,"(+-)-7-(3,5,6-trimethyl-1,4-benzoquinon-2-yl)-7-phenylheptanoic acid",,,,,,,,,,,,
DTXSID4021424,Uracil,,,,,,,,,,,,
DTXSID4021426,Urea,,,,,,,,,,,,
DTXSID4021472,N-Nitroso-N-methylurethane,,,,,,,,,,,,
DTXSID4021478,Lynestrenol,,,,,,,,,,,,
DTXSID4021503,Bromochloromethane,,,,,,,,,,,,
DTXSID4021553,Decanal,,,,,,,,,,,,
DTXSID4021557,Dibromomethane,,,,,,,,,,,,
DTXSID4021559,"2,6-Di-tert-butyl-4-nitrophenol",,,,,,,,,,,,
